0.000000000000000000e+00,0.000000000000000000e+00,-4.309028387069702148e-02,-3.806537389755249023e-02,-7.288807630538940430e-02,-1.044922471046447754e-01,-6.119251251220703125e-02,-1.647056341171264648e-01,-2.513945102691650391e-02,-1.956885457038879395e-01,-4.115349054336547852e-02,-1.942292451858520508e-01,-4.395645856857299805e-02,-2.921949028968811035e-01,-4.266238212585449219e-02,-3.498531579971313477e-01,-3.994095325469970703e-02,-4.011228680610656738e-01,-3.498315811157226562e-03,-1.801417171955108643e-01,-2.859652042388916016e-03,-2.225137352943420410e-01,-1.277160644531250000e-02,-1.580471396446228027e-01,-1.726359128952026367e-02,-1.156960725784301758e-01,3.083926439285278320e-02,-1.568738818168640137e-01,2.773606777191162109e-02,-1.882623434066772461e-01,1.204663515090942383e-02,-1.294482946395874023e-01,5.136489868164062500e-03,-9.702688455581665039e-02,6.427222490310668945e-02,-1.264995932579040527e-01,6.111413240432739258e-02,-1.620163619518280029e-01,4.267776012420654297e-02,-1.216349601745605469e-01,3.245580196380615234e-02,-9.484726190567016602e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.448837041854858398e-02,-3.831565380096435547e-02,-7.450067996978759766e-02,-1.033778190612792969e-01,-6.578189134597778320e-02,-1.638617813587188721e-01,-3.181886672973632812e-02,-1.925278007984161377e-01,-4.256075620651245117e-02,-1.895870864391326904e-01,-4.795616865158081055e-02,-2.877176403999328613e-01,-4.880064725875854492e-02,-3.468342721462249756e-01,-4.793053865432739258e-02,-3.979581892490386963e-01,-5.734443664550781250e-03,-1.767805814743041992e-01,-7.421910762786865234e-03,-2.204804718494415283e-01,-1.790761947631835938e-02,-1.593228578567504883e-01,-2.327692508697509766e-02,-1.131565570831298828e-01,2.835112810134887695e-02,-1.553759574890136719e-01,2.357476949691772461e-02,-1.870346069335937500e-01,8.095681667327880859e-03,-1.304452717304229736e-01,1.235604286193847656e-04,-9.343111515045166016e-02,6.259858608245849609e-02,-1.273599863052368164e-01,5.815052986145019531e-02,-1.625725924968719482e-01,4.027789831161499023e-02,-1.263434290885925293e-01,2.981108427047729492e-02,-9.824526309967041016e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.360884428024291992e-02,-3.669810295104980469e-02,-7.392793893814086914e-02,-1.005332469940185547e-01,-6.383603811264038086e-02,-1.587657034397125244e-01,-3.133076429367065430e-02,-1.912754178047180176e-01,-4.292309284210205078e-02,-1.923062503337860107e-01,-4.853987693786621094e-02,-2.884560525417327881e-01,-4.957872629165649414e-02,-3.451497554779052734e-01,-4.901462793350219727e-02,-3.957336843013763428e-01,-5.996465682983398438e-03,-1.792424619197845459e-01,-6.136953830718994141e-03,-2.185992598533630371e-01,-1.535147428512573242e-02,-1.552715897560119629e-01,-1.959812641143798828e-02,-1.159712076187133789e-01,2.787286043167114258e-02,-1.580983996391296387e-01,2.448612451553344727e-02,-1.851423382759094238e-01,1.010048389434814453e-02,-1.257902383804321289e-01,3.967285156250000000e-03,-9.615176916122436523e-02,6.139588356018066406e-02,-1.306087374687194824e-01,5.787438154220581055e-02,-1.628531217575073242e-01,4.143482446670532227e-02,-1.215347647666931152e-01,3.318697214126586914e-02,-9.681904315948486328e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.377585649490356445e-02,-3.888982534408569336e-02,-7.360631227493286133e-02,-1.006188988685607910e-01,-6.684356927871704102e-02,-1.594199538230895996e-01,-3.338366746902465820e-02,-1.888918280601501465e-01,-4.372763633728027344e-02,-1.914308667182922363e-01,-4.910814762115478516e-02,-2.880476117134094238e-01,-4.958415031433105469e-02,-3.448247313499450684e-01,-4.808694124221801758e-02,-3.949269652366638184e-01,-7.099568843841552734e-03,-1.776128709316253662e-01,-4.369854927062988281e-03,-2.201770246028900146e-01,-1.536852121353149414e-02,-1.607093214988708496e-01,-2.158409357070922852e-02,-1.192218661308288574e-01,2.654725313186645508e-02,-1.556372046470642090e-01,2.635782957077026367e-02,-1.856293678283691406e-01,9.871482849121093750e-03,-1.291522383689880371e-01,1.810193061828613281e-03,-9.597605466842651367e-02,5.927479267120361328e-02,-1.264778077602386475e-01,5.861622095108032227e-02,-1.589440107345581055e-01,4.078042507171630859e-02,-1.200783252716064453e-01,3.098249435424804688e-02,-9.319365024566650391e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.268538951873779297e-02,-3.399437665939331055e-02,-7.263839244842529297e-02,-9.707927703857421875e-02,-6.309735774993896484e-02,-1.548563241958618164e-01,-3.013926744461059570e-02,-1.845281124114990234e-01,-4.224544763565063477e-02,-1.864323914051055908e-01,-4.836851358413696289e-02,-2.799424827098846436e-01,-5.005693435668945312e-02,-3.359020352363586426e-01,-4.910379648208618164e-02,-3.860354572534561157e-01,-5.132317543029785156e-03,-1.741482615470886230e-01,-4.966974258422851562e-03,-2.153793275356292725e-01,-1.539790630340576172e-02,-1.520462632179260254e-01,-2.012109756469726562e-02,-1.114742755889892578e-01,2.851760387420654297e-02,-1.526500582695007324e-01,2.567040920257568359e-02,-1.806714534759521484e-01,9.438514709472656250e-03,-1.219186186790466309e-01,2.295732498168945312e-03,-9.133082628250122070e-02,6.112873554229736328e-02,-1.242024600505828857e-01,5.740147829055786133e-02,-1.549352407455444336e-01,3.975170850753784180e-02,-1.142258644104003906e-01,3.101843595504760742e-02,-8.911681175231933594e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.310375452041625977e-02,-3.844350576400756836e-02,-7.265734672546386719e-02,-1.013516783714294434e-01,-6.214308738708496094e-02,-1.589833796024322510e-01,-2.696138620376586914e-02,-1.858550608158111572e-01,-4.254519939422607422e-02,-1.879904568195343018e-01,-4.775047302246093750e-02,-2.818995118141174316e-01,-4.899746179580688477e-02,-3.387409150600433350e-01,-4.892349243164062500e-02,-3.884281814098358154e-01,-5.919456481933593750e-03,-1.752355098724365234e-01,-5.254685878753662109e-03,-2.177535891532897949e-01,-1.377850770950317383e-02,-1.584896147251129150e-01,-1.953983306884765625e-02,-1.161473989486694336e-01,2.804994583129882812e-02,-1.536521613597869873e-01,2.606415748596191406e-02,-1.833935976028442383e-01,1.114821434020996094e-02,-1.282154917716979980e-01,1.717209815979003906e-03,-9.495538473129272461e-02,6.123894453048706055e-02,-1.247110068798065186e-01,5.924147367477416992e-02,-1.573146581649780273e-01,4.291385412216186523e-02,-1.206331849098205566e-01,3.228223323822021484e-02,-9.502118825912475586e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.331725835800170898e-02,-3.594297170639038086e-02,-7.473886013031005859e-02,-9.889554977416992188e-02,-6.704789400100708008e-02,-1.590290367603302002e-01,-3.277575969696044922e-02,-1.884668469429016113e-01,-4.590004682540893555e-02,-1.879044473171234131e-01,-5.317354202270507812e-02,-2.805218994617462158e-01,-5.494123697280883789e-02,-3.361825942993164062e-01,-5.449265241622924805e-02,-3.851040452718734741e-01,-9.718656539916992188e-03,-1.762404143810272217e-01,-8.186399936676025391e-03,-2.185527980327606201e-01,-1.699364185333251953e-02,-1.611678004264831543e-01,-2.153706550598144531e-02,-1.205732226371765137e-01,2.358078956604003906e-02,-1.552567780017852783e-01,2.218258380889892578e-02,-1.869145035743713379e-01,7.595539093017578125e-03,-1.342969834804534912e-01,4.438757896423339844e-04,-1.023042798042297363e-01,5.615979433059692383e-02,-1.264497935771942139e-01,5.449545383453369141e-02,-1.614944934844970703e-01,3.748679161071777344e-02,-1.251930296421051025e-01,2.769654989242553711e-02,-9.786510467529296875e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.241317510604858398e-02,-3.648155927658081055e-02,-7.296729087829589844e-02,-9.895893931388854980e-02,-6.716209650039672852e-02,-1.567618548870086670e-01,-3.668576478958129883e-02,-1.852264404296875000e-01,-4.408860206604003906e-02,-1.854416728019714355e-01,-5.196529626846313477e-02,-2.755530476570129395e-01,-5.514818429946899414e-02,-3.297983407974243164e-01,-5.591267347335815430e-02,-3.774425089359283447e-01,-8.659064769744873047e-03,-1.737013161182403564e-01,-9.058356285095214844e-03,-2.144770920276641846e-01,-1.654672622680664062e-02,-1.573670506477355957e-01,-1.884710788726806641e-02,-1.194539666175842285e-01,2.402824163436889648e-02,-1.533480882644653320e-01,2.006667852401733398e-02,-1.824867725372314453e-01,8.510351181030273438e-03,-1.297992765903472900e-01,5.149900913238525391e-03,-1.014608442783355713e-01,5.615496635437011719e-02,-1.257849633693695068e-01,5.162948369979858398e-02,-1.583577096462249756e-01,3.724551200866699219e-02,-1.222279667854309082e-01,3.228777647018432617e-02,-9.926325082778930664e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.229003190994262695e-02,-3.613370656967163086e-02,-7.117730379104614258e-02,-9.613612294197082520e-02,-6.164175271987915039e-02,-1.513359248638153076e-01,-3.129088878631591797e-02,-1.818816661834716797e-01,-4.423689842224121094e-02,-1.804438829421997070e-01,-5.294692516326904297e-02,-2.686077654361724854e-01,-5.650573968887329102e-02,-3.207874894142150879e-01,-5.723291635513305664e-02,-3.667150735855102539e-01,-9.328603744506835938e-03,-1.690560579299926758e-01,-8.639574050903320312e-03,-2.104129195213317871e-01,-1.548808813095092773e-02,-1.538262069225311279e-01,-1.745986938476562500e-02,-1.160563230514526367e-01,2.239841222763061523e-02,-1.495164930820465088e-01,1.942855119705200195e-02,-1.794669628143310547e-01,8.119165897369384766e-03,-1.264252364635467529e-01,4.600405693054199219e-03,-9.690704941749572754e-02,5.334383249282836914e-02,-1.230912506580352783e-01,4.956561326980590820e-02,-1.584198474884033203e-01,3.543591499328613281e-02,-1.217803955078125000e-01,2.928435802459716797e-02,-9.687048196792602539e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.855901956558227539e-02,-3.883045911788940430e-02,-6.382048130035400391e-02,-9.367287158966064453e-02,-5.322831869125366211e-02,-1.449036300182342529e-01,-2.642917633056640625e-02,-1.779236793518066406e-01,-4.283243417739868164e-02,-1.683663129806518555e-01,-5.131262540817260742e-02,-2.481960654258728027e-01,-5.507862567901611328e-02,-2.966548800468444824e-01,-5.630213022232055664e-02,-3.395518213510513306e-01,-1.130449771881103516e-02,-1.588029563426971436e-01,-7.401466369628906250e-03,-2.040943205356597900e-01,-1.375550031661987305e-02,-1.537319719791412354e-01,-1.672905683517456055e-02,-1.166684627532958984e-01,1.756572723388671875e-02,-1.422314047813415527e-01,1.795214414596557617e-02,-1.732451617717742920e-01,7.113397121429443359e-03,-1.220236122608184814e-01,3.052771091461181641e-03,-9.132876992225646973e-02,4.576134681701660156e-02,-1.189981400966644287e-01,4.361569881439208984e-02,-1.525813937187194824e-01,3.185534477233886719e-02,-1.169447302818298340e-01,2.694630622863769531e-02,-9.190589189529418945e-02,0.000000000000000000e+00
